contract_symbol,last_trade_date,strike,last,bid,ask,change,percentChange,volume,open_interest,implied_volatility,inTheMoney,contract_size,currency,option_type,expiration,date,underlying,underlying_price,mid_price,bid_ask_spread,spread_pct,days_to_expiration,moneyness,delta,gamma,theta,vega
SPY250807P00565000,2025-07-29 13:38:04+00:00,565.0,0.06,0.07,0.08,-0.02,-25.0,2.0,5,0.2978585839843749,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.07500000000000001,0.009999999999999995,0.13333333333333325,9,1.1257438727184734,-0.1276717532712418,2.6832480670375088e-05,-4.362355088774237e-07,2.6799314621582803e-05
SPY250807P00570000,2025-07-28 18:16:13+00:00,570.0,0.1,0.08,0.09,0.0,0.0,1.0,51,0.282233740234375,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.08499999999999999,0.009999999999999995,0.11764705882352937,9,1.115868926466557,-0.15387533810845044,2.7406834482338544e-05,-4.221996568583894e-07,2.737295850863154e-05
SPY250807P00575000,2025-07-24 19:50:58+00:00,575.0,0.22,0.09,0.1,0.0,0.0,,0,0.26563234375,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.095,0.010000000000000009,0.10526315789473693,9,1.1061657184103262,-0.18007892294565908,2.795026833891546e-05,-4.052443828639588e-07,2.7915720658629258e-05
SPY250807P00580000,2025-07-28 18:51:49+00:00,580.0,0.12,0.1,0.11,0.0,0.0,125.0,127,0.249030947265625,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.10500000000000001,0.009999999999999995,0.09523809523809518,9,1.0966298070447198,-0.20628250778286772,2.8460474693080743e-05,-3.8685260691373253e-07,2.8425296376773804e-05
SPY250807P00590000,2025-07-29 14:37:39+00:00,590.0,0.12,0.15,0.16,-0.06000001,-33.333336,2.0,214,0.22022264160156246,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.155,0.010000000000000009,0.06451612903225812,9,1.0780428611626058,-0.258689677457285,2.937254742259674e-05,-3.5306417239448993e-07,2.933624174691439e-05
SPY250807P00595000,2025-07-29 16:55:08+00:00,595.0,0.19,0.18,0.19,0.0,0.0,30.0,55,0.20410952148437497,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.185,0.010000000000000009,0.054054054054054106,9,1.0689836774553572,-0.28489326229449363,2.977041784002226e-05,-3.3166394530815584e-07,2.973362038015345e-05
SPY250807P00600000,2025-07-29 16:29:32+00:00,600.0,0.24,0.23,0.24,0.00999999,4.3478217,200.0,593,0.18970536865234378,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.235,0.009999999999999981,0.042553191489361625,9,1.0600754801432293,-0.31109684713170227,3.0127097965954503e-05,-3.11951435959195e-07,3.0089859634792226e-05
SPY250807C00605000,2025-07-29 16:08:20+00:00,605.0,31.81,31.11,33.53,-0.44000053,-1.3643427,1.0,20,0.29883513671874995,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,32.32,2.4200000000000017,0.07487623762376243,9,0.9511901295906733,0.6626995680310891,3.0440986473121434e-05,-4.965242338850556e-07,3.040336016286502e-05
SPY250807P00605000,2025-07-29 15:23:23+00:00,605.0,0.34,0.3,0.31,0.050000012,17.241383,2.0,123,0.1753012158203125,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.305,0.010000000000000009,0.03278688524590167,9,1.0513145257618801,-0.3373004319689109,3.0440986473121434e-05,-2.9126863340109414e-07,3.040336016286502e-05
SPY250807P00606000,2025-07-29 13:56:35+00:00,606.0,0.26,0.31,0.32,-0.050000012,-16.129036,121.0,77,0.17163914306640626,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.315,0.010000000000000009,0.03174603174603177,9,1.0495796833101279,-0.34254114893635257,3.0498500904026453e-05,-2.8572280062320956e-07,3.046080350356988e-05
SPY250807C00608000,2025-07-28 17:41:43+00:00,608.0,30.15,29.26,29.86,0.0,0.0,1.0,4,0.2512892254638671,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,29.560000000000002,0.5999999999999979,0.020297699594045933,9,0.9559067748613708,0.6469774171287639,3.060818100802509e-05,-4.198183878511738e-07,3.057034803845266e-05
SPY250807P00608000,2025-07-28 20:10:20+00:00,608.0,0.36,0.36,0.37,0.0,0.0,2.0,3,0.1667563793945313,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.365,0.010000000000000009,0.02739726027397263,9,1.0461271185623973,-0.35302258287123606,3.060818100802509e-05,-2.785929011961446e-07,3.057034803845266e-05
SPY250807P00609000,2025-07-28 20:10:15+00:00,609.0,0.38,0.4,0.41,0.0,0.0,8.0,7,0.16553568847656253,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.405,0.009999999999999953,0.024691358024691242,9,1.0444093400425902,-0.3582632998386778,3.066032670183803e-05,-2.770246950318296e-07,3.062242927804511e-05
SPY250807C00610000,2025-07-29 15:50:40+00:00,610.0,27.24,27.55,27.67,-1.3099995,-4.5884395,2.0,26,0.23035437622070312,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,27.61,0.120000000000001,0.0043462513582035855,9,0.9590512050418358,0.6364959831938806,3.0710663363403646e-05,-3.8613194499468115e-07,3.067270372142844e-05
SPY250807P00610000,2025-07-29 15:51:08+00:00,610.0,0.45,0.43,0.44,0.01999998,4.6511583,133.0,559,0.16297223754882814,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.435,0.010000000000000009,0.022988505747126457,9,1.042697193583504,-0.3635040168061195,3.0710663363403646e-05,-2.7318251164706326e-07,3.067270372142844e-05
SPY250807P00611000,2025-07-29 15:45:00+00:00,611.0,0.56,0.45,0.46,-0.23000002,-29.113926,6.0,3,0.15943223388671873,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.455,0.010000000000000009,0.021978021978021997,9,1.0409906515318126,-0.3687447337735612,3.0759181796564864e-05,-2.6767078835294954e-07,3.072116218381241e-05
SPY250807P00612000,2025-07-28 19:15:34+00:00,612.0,0.57,0.49,0.5,0.0,0.0,23.0,24,0.1573570593261719,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.495,0.010000000000000009,0.02020202020202022,9,1.0392896864149306,-0.373985450741003,3.0805873127691364e-05,-2.6458780366356946e-07,3.0767795802534844e-05
SPY250807P00613000,2025-07-29 16:27:55+00:00,613.0,0.59,0.52,0.53,-0.01000005,-1.666675,9.0,56,0.15430533203125002,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.525,0.010000000000000009,0.019047619047619063,9,1.0375942709395392,-0.3792261677084447,3.085072880838422e-05,-2.5983426939828796e-07,3.081259603976301e-05
SPY250807P00614000,2025-07-28 14:10:01+00:00,614.0,0.65,0.56,0.57,0.0,0.0,2.0,4,0.15161981201171876,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.565,0.009999999999999898,0.017699115044247607,9,1.0359043779901262,-0.3844668846758864,3.089374061808406e-05,-2.5566808446252525e-07,3.0855554685098493e-05
SPY250807C00615000,2025-07-28 15:30:16+00:00,615.0,24.55,22.75,22.86,1.0299988,4.379246,1.0,4,0.2063067651367187,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,22.805,0.10999999999999943,0.004823503617627688,9,0.9669122804929985,0.6102923983566719,3.0934900666581896e-05,-3.483471511129423e-07,3.089666385808491e-05
SPY250807P00615000,2025-07-29 16:07:39+00:00,615.0,0.67,0.61,0.62,0.00999999,1.51515,16.0,98,0.149422568359375,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.615,0.010000000000000009,0.016260162601626032,9,1.0342199806275407,-0.3897076016433281,3.0934900666581896e-05,-2.5229868717816015e-07,3.089666385808491e-05
SPY250807P00616000,2025-07-29 15:23:05+00:00,616.0,0.88,0.66,0.67,0.100000024,12.820516,94.0,14,0.14685911743164062,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.665,0.010000000000000009,0.015037593984962419,9,1.0325410520875609,-0.39494831861076984,3.097420139643124e-05,-2.4828535269455525e-07,3.093591601061709e-05
SPY250807C00617000,2025-07-28 15:30:16+00:00,617.0,21.64,20.84,20.95,0.0,0.0,1.0,1,0.19654123779296873,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,20.895,0.10999999999999943,0.005264417324718805,9,0.9700567106734634,0.5998109644217884,3.1011635585260724e-05,-3.3268132818497107e-07,3.097330392925082e-05
SPY250807P00617000,2025-07-29 15:44:35+00:00,617.0,0.92,0.73,0.75,-0.03999996,-4.1666627,27.0,108,0.14576049560546872,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.74,0.020000000000000018,0.027027027027027053,9,1.0308675657794772,-0.4001890355782116,3.1011635585260724e-05,-2.4672580583829905e-07,3.097330392925082e-05
SPY250807P00618000,2025-07-28 19:48:11+00:00,618.0,0.92,0.79,0.8,0.00999999,1.0989,5.0,34,0.14258669921875,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.795,0.010000000000000009,0.012578616352201269,9,1.0291994952846886,-0.4054297525456533,3.1047196347986063e-05,-2.4163034367074914e-07,3.100882073741205e-05
SPY250807C00619000,2025-07-25 16:56:16+00:00,619.0,20.02,18.99,19.09,0.0,0.0,5.0,5,0.18799640136718748,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,19.04,0.10000000000000142,0.0052521008403362095,9,0.9732011408539285,0.589329530486905,3.1080877138920586e-05,-3.1892816236426627e-07,3.104245989750487e-05
SPY250807P00619000,2025-07-29 14:36:43+00:00,619.0,0.72,0.87,0.88,-0.20999998,-22.580643,217.0,10,0.14069462829589846,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.875,0.010000000000000009,0.011428571428571439,9,1.027536814355311,-0.41067046951309505,3.1080877138920586e-05,-2.3868264993696936e-07,3.104245989750487e-05
SPY250807C00620000,2025-07-29 14:44:27+00:00,620.0,18.78,18.03,18.13,0.12000084,0.6430913,2.0,61,0.18244225769042968,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,18.08,0.09999999999999787,0.0055309734513273165,9,0.974773355944161,0.5840888135194633,3.1112671753783204e-05,-3.0982239930804817e-07,3.107421521291691e-05
SPY250807P00620000,2025-07-29 16:52:50+00:00,620.0,1.06,0.97,0.99,-0.060000062,-5.357148,34.0,1381,0.1397791101074219,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,0.98,0.020000000000000018,0.02040816326530614,9,1.0258794969128024,-0.41591118648053677,3.1112671753783204e-05,-2.373720859128407e-07,3.107421521291691e-05
SPY250807P00621000,2025-07-29 16:19:49+00:00,621.0,1.14,1.04,1.06,-0.120000005,-9.523809,119.0,13,0.13660531372070314,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.05,0.020000000000000018,0.019047619047619063,9,1.0242275170465982,-0.4211519034479785,3.114257433160319e-05,-2.322053226862417e-07,3.110408082992187e-05
SPY250807C00622000,2025-07-29 14:07:42+00:00,622.0,17.39,16.29,16.39,0.62999916,3.7589447,16.0,66,0.176766044921875,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,16.34,0.10000000000000142,0.006119951040391764,9,0.9779177861246261,0.5736073795845797,3.117057935652074e-05,-3.0074179472252167e-07,3.113205123947774e-05
SPY250807P00622000,2025-07-29 15:04:40+00:00,622.0,1.09,1.15,1.16,-0.26999998,-19.85294,10.0,47,0.1344080700683594,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.1549999999999998,0.010000000000000009,0.008658008658008667,9,1.0225808490127613,-0.4263926204154202,3.117057935652074e-05,-2.2867584232828282e-07,3.113205123947774e-05
SPY250807C00623000,2025-07-28 13:34:24+00:00,623.0,16.61,15.37,15.47,0.0,0.0,1.0,1,0.17194431579589847,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,15.42,0.10000000000000142,0.006485084306096072,9,0.9794900012148586,0.5683666626171381,3.119668165948275e-05,-2.92783293907403e-07,3.115812127892062e-05
SPY250807P00623000,2025-07-29 13:38:31+00:00,623.0,1.2,1.25,1.27,-0.24000001,-16.666666,4.0,81,0.13214979187011722,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.26,0.020000000000000018,0.015873015873015886,9,1.0209394672326444,-0.4316333373828619,3.119668165948275e-05,-2.250219855993262e-07,3.115812127892062e-05
SPY250807P00624000,2025-07-29 16:07:39+00:00,624.0,1.39,1.37,1.39,-0.23000002,-14.197532,76.0,208,0.129891513671875,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.38,0.019999999999999796,0.014492753623188259,9,1.0193033462915666,-0.4368740543503037,3.122087641983285e-05,-2.2134817005355208e-07,3.1182286133552636e-05
SPY250807C00625000,2025-07-29 15:50:40+00:00,625.0,13.42,13.64,13.72,0.44000053,3.3898346,1.0,1,0.16425396301269532,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,13.68,0.08000000000000007,0.005847953216374275,9,0.9826344313953236,0.5578852286822547,3.124315916679522e-05,-2.801050029981923e-07,3.120454133812405e-05
SPY250807P00625000,2025-07-29 15:47:59+00:00,625.0,1.67,1.5,1.52,0.099999905,6.3694205,231.0,268,0.12751116638183596,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.51,0.020000000000000018,0.013245033112582794,9,1.0176724609375,-0.4421147713177454,3.124315916679522e-05,-2.174469034815714e-07,3.120454133812405e-05
SPY250807P00626000,2025-07-29 16:55:51+00:00,626.0,1.75,1.65,1.66,-0.20000005,-10.256412,67.0,201,0.12500875,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.6549999999999998,0.010000000000000009,0.006042296072507559,9,1.0160467860797724,-0.4473554882851871,3.1263525780851436e-05,-2.1331845763050874e-07,3.1224882778208326e-05
SPY250807C00627000,2025-07-28 15:30:16+00:00,627.0,12.75,11.97,12.05,0.0,0.0,1.0,2,0.15766223205566404,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,12.010000000000002,0.08000000000000007,0.006661115736885934,9,0.9857788615757886,0.5474037947473711,3.128197249500973e-05,-2.6919802439426867e-07,3.1243306691469854e-05
SPY250807P00627000,2025-07-29 15:32:00+00:00,627.0,2.26,1.83,1.84,0.049999952,2.2624412,15.0,13,0.12329978271484376,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,1.835,0.010000000000000009,0.005449591280653956,9,1.014426296787779,-0.45259620525262884,3.128197249500973e-05,-2.105263732620491e-07,3.1243306691469854e-05
SPY250807P00628000,2025-07-29 16:35:42+00:00,628.0,2.28,2.0,2.02,0.06999993,3.1674178,236.0,174,0.12104150451660156,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,2.01,0.020000000000000018,0.009950248756218916,9,1.0128109682897093,-0.45783692222007055,3.129849589596623e-05,-2.067796749675801e-07,3.1259809668823734e-05
SPY250807C00629000,2025-07-29 13:34:10+00:00,629.0,11.75,10.35,10.42,0.6300001,5.6654687,1.0,3,0.1506432592773438,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,10.385,0.07000000000000028,0.006740491092922512,9,0.9889232917562537,0.5369223608124877,3.131309292515757e-05,-2.5746946942444553e-07,3.1274388655487126e-05
SPY250807P00629000,2025-07-29 15:56:58+00:00,629.0,2.3,2.19,2.2,0.0,0.0,46.0,66,0.11823391540527343,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,2.1950000000000003,0.010000000000000231,0.004555808656036551,9,1.0112007759712838,-0.4630776391875123,3.131309292515757e-05,-2.020775679801615e-07,3.1274388655487126e-05
SPY250807C00630000,2025-07-29 17:01:09+00:00,630.0,9.4,9.55,9.61,-0.75,-7.389163,58.0,26,0.1466760137939453,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,9.58,0.05999999999999872,0.006263048016701328,9,0.9904955068464862,0.531681643845046,3.132576087970444e-05,-2.507903346619901e-07,3.128704095192159e-05
SPY250807P00630000,2025-07-29 17:03:56+00:00,630.0,2.41,2.4,2.42,-0.01999998,-0.8230445,215.0,290,0.11603667175292968,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,2.41,0.020000000000000018,0.008298755186721999,9,1.009595695374504,-0.46831835615495404,3.132576087970444e-05,-1.9840241760907464e-07,3.128704095192159e-05
SPY250807C00631000,2025-07-29 14:51:09+00:00,631.0,8.25,8.79,8.84,-1.2299995,-12.974679,41.0,58,0.14331911376953127,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,8.815,0.05000000000000071,0.005672149744753343,9,0.9920677219367188,0.5264409268776042,3.1336497413245724e-05,-2.451346108329813e-07,3.1297764214666194e-05
SPY250807P00631000,2025-07-29 15:47:39+00:00,631.0,3.03,2.64,2.66,0.14999986,5.2083282,169.0,129,0.11371735900878906,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,2.6500000000000004,0.020000000000000018,0.00754716981132076,9,1.0079957021964143,-0.47355907312239576,3.1336497413245724e-05,-1.9450343929980541e-07,3.1297764214666194e-05
SPY250807C00632000,2025-07-29 16:35:41+00:00,632.0,7.46,8.07,8.11,-1.4300003,-16.085491,4.0,50,0.14041997283935548,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,8.09,0.03999999999999915,0.004944375772558609,9,0.9936399370269512,0.5212002099101625,3.134530053666281e-05,-2.4024335862967507e-07,3.130655645706097e-05
SPY250807P00632000,2025-07-29 17:03:18+00:00,632.0,2.91,2.9,2.91,0.0,0.0,10.0,159,0.1110318389892578,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,2.9050000000000002,0.010000000000000231,0.003442340791738461,9,1.0064007722878758,-0.4787997900898375,3.134530053666281e-05,-1.8996344589900458e-07,3.130655645706097e-05
SPY250807C00633000,2025-07-29 16:57:26+00:00,633.0,7.14,7.37,7.41,-0.4000001,-5.305041,36.0,32,0.13773445281982422,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,7.390000000000001,0.040000000000000036,0.005412719891745607,9,0.9952121521171837,0.5159594929427208,3.135216861869377e-05,-2.3570035795146192e-07,3.1313416049860304e-05
SPY250807P00633000,2025-07-29 15:53:29+00:00,633.0,3.36,3.18,3.2,0.15999985,4.999995,53.0,23,0.1087125262451172,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,3.1900000000000004,0.020000000000000018,0.006269592476489033,9,1.00481088165235,-0.4840405070572792,3.135216861869377e-05,-1.8603610661815332e-07,3.1313416049860304e-05
SPY250807C00634000,2025-07-29 16:12:15+00:00,634.0,6.15,6.66,6.68,-0.5,-7.518797,42.0,38,0.13373669006347655,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,6.67,0.019999999999999574,0.0029985007496251236,9,0.9967843672074163,0.510718775975279,3.135710038643713e-05,-2.2889512044852885e-07,3.131834172173606e-05
SPY250807P00634000,2025-07-29 16:28:33+00:00,634.0,3.68,3.5,3.52,0.20000005,5.7471275,273.0,11,0.10639321350097657,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,3.51,0.020000000000000018,0.0056980056980057035,9,1.0032260064446963,-0.4892812240247209,3.135710038643713e-05,-1.8209578394420607e-07,3.131834172173606e-05
SPY250807C00635000,2025-07-29 16:57:26+00:00,635.0,5.91,6.0,6.02,-0.7000003,-10.590019,217.0,459,0.13086806640624998,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,6.01,0.019999999999999574,0.003327787021630545,9,0.9983565822976488,0.5054780590078374,3.13600949257451e-05,-2.2400675877489062e-07,3.132133255967038e-05
SPY250807P00635000,2025-07-29 17:03:37+00:00,635.0,3.88,3.85,3.87,0.07000017,1.8372749,256.0,193,0.10401286621093749,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,3.8600000000000003,0.020000000000000018,0.005181347150259072,9,1.0016461229699802,-0.4945219409921627,3.13600949257451e-05,-1.780387352745796e-07,3.132133255967038e-05
SPY250807C00636000,2025-07-29 17:02:53+00:00,636.0,5.36,5.39,5.41,-0.5799999,-9.764308,437.0,240,0.12848771911621093,True,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,5.4,0.020000000000000462,0.003703703703703789,9,0.9999287973878813,0.5002373420403956,3.136115168150591e-05,-2.1993973149035711e-07,3.1322388009237644e-05
SPY250807P00636000,2025-07-29 16:49:48+00:00,636.0,4.68,4.22,4.25,0.4699998,11.16389,330.0,378,0.10151044982910155,False,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,4.234999999999999,0.03000000000000025,0.007083825265643507,9,1.0000712076822917,-0.4997626579596044,3.136115168150591e-05,-1.7376120638179446e-07,3.1322388009237644e-05
SPY250807C00637000,2025-07-29 16:26:05+00:00,637.0,4.32,4.8,4.81,-0.9199996,-17.557245,224.0,278,0.12568013000488282,False,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,4.805,0.009999999999999787,0.002081165452653442,9,1.0015010124781139,0.4949966250729539,3.1360270457815375e-05,-2.151277765462869e-07,3.1321507874775805e-05
SPY250807P00637000,2025-07-29 16:27:52+00:00,637.0,5.15,4.64,4.67,0.53999996,11.713665,118.0,52,0.09909958526611329,True,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,4.654999999999999,0.03000000000000025,0.006444683136412514,9,0.9985012371835753,-0.5050033749270462,3.1360270457815375e-05,-1.6962962589336799e-07,3.1321507874775805e-05
SPY250807C00638000,2025-07-29 16:27:54+00:00,638.0,3.78,4.22,4.24,-0.95000005,-20.084568,734.0,315,0.12281150634765625,False,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,4.23,0.020000000000000462,0.004728132387706964,9,1.0030732275683463,0.48975590810551217,3.135745141803739e-05,-2.1019863148041072e-07,3.1318692319446835e-05
SPY250807P00638000,2025-07-29 16:43:18+00:00,638.0,5.65,5.1,5.13,0.059999943,1.0733442,407.0,34,0.09668872070312501,True,REGULAR,USD,P,2025-08-07,2025-07-29,SPY,636.0452880859375,5.115,0.03000000000000025,0.005865102639296236,9,0.9969361882224725,-0.5102440918944878,3.135745141803739e-05,-1.6548805055656248e-07,3.1318692319446835e-05
SPY250807C00639000,2025-07-29 17:03:34+00:00,639.0,3.7,3.73,3.75,-0.47999978,-11.483249,92.0,66,0.12113305633544921,False,REGULAR,USD,C,2025-08-07,2025-07-29,SPY,636.0452880859375,3.74,0.020000000000000018,0.0053475935828877046,9,1.004645442658579,0.48451519113807046,3.135269508475347e-05,-2.0729442477202665e-07,3.131394186518631e-05
